id,current_id,current_latitude,current_longitude,duration,distance,next_id,next_latitude,next_longitude
DD-0BB860BEBC7647C9A9D1-2023-2-5,MG-STQFARWCNFZ85VRF7ZRK,41.0250387,29.1066022,18 dk.,"16,7 km",MG-VISH8POGEX9TDVOGRACE,40.9227085,29.1342212
DD-0D2F9C976A8E477686A6-2023-2-5,MG-STQFARWCNFZ85VRF7ZRK,41.0250387,29.1066022,22 dk.,"18,3 km",MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943
DD-65F1731DE9E6419B9E14-2023-2-5,MG-STQFARWCNFZ85VRF7ZRK,41.0250387,29.1066022,15 dk.,"13,7 km",MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171
DD-EB2C1BB6488042459422-2023-2-5,MG-STQFARWCNFZ85VRF7ZRK,41.0250387,29.1066022,17 dk.,"15,8 km",MG-CYVLXXHQB244PVVXVYU5,40.9331636,29.12641279999999
DD-9A0FFFF80F794FEB94A1-2023-2-5,MG-STQFARWCNFZ85VRF7ZRK,41.0250387,29.1066022,19 dk.,"17,8 km",MG-FPSXQ62YWQZ8GFRXNIUR,40.9191952,29.1641401
DD-D8D257551D8C4C12AC44-2023-2-5,MG-STQFARWCNFZ85VRF7ZRK,41.0250387,29.1066022,20 dk.,"15,7 km",MG-FYEKUDWVT2HT9PHGOHQW,40.9227993,29.1298266
DD-6E705CB049C54A37BAC1-2023-2-5,MG-STQFARWCNFZ85VRF7ZRK,41.0250387,29.1066022,19 dk.,"19,5 km",MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556
DD-668ED46FDB144B35A3CD-2023-2-5,MG-STQFARWCNFZ85VRF7ZRK,41.0250387,29.1066022,16 dk.,"17,6 km",MG-PB1BQVMGF5OMPTYQKXFX,40.9194316,29.1668144
DD-BFC8A51E37354368996C-2023-2-5,MG-STQFARWCNFZ85VRF7ZRK,41.0250387,29.1066022,28 dk.,"27,2 km",MG-SWNY7GTJBI89E08T4JFL,40.8712304,29.2319842
DD-B150BEB31CE94BC7A8EF-2023-2-5,MG-STQFARWCNFZ85VRF7ZRK,41.0250387,29.1066022,22 dk.,"20,3 km",MG-LEOVSQ2VO3KGWOCAKQNX,40.967565,29.26595
DD-F4E71C5E85444C829F6E-2023-2-5,MG-STQFARWCNFZ85VRF7ZRK,41.0250387,29.1066022,27 dk.,"25,4 km",MG-7O7S0NFPBMDNXTHPC6FW,40.877863,29.23139
DD-F27F6A73A5FB451EBDDD-2023-2-5,MG-STQFARWCNFZ85VRF7ZRK,41.0250387,29.1066022,5 dk.,"2,2 km",MG-W3FTCGZLAAICT9DQCBSM,41.0326174,29.1135949
DD-ADC6D0F197D74C10B2B1-2023-2-5,MG-STQFARWCNFZ85VRF7ZRK,41.0250387,29.1066022,8 dk.,"4,7 km",MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244
DD-FE3985EF6EF44F74A6DF-2023-2-5,MG-STQFARWCNFZ85VRF7ZRK,41.0250387,29.1066022,11 dk.,"9,2 km",MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775
DD-078DFE3A5E004902A52C-2023-2-5,MG-STQFARWCNFZ85VRF7ZRK,41.0250387,29.1066022,9 dk.,"2,8 km",MG-0YQN4Q7IEZGB3TKJWO8H,41.024865,29.087227
DD-5B5EBA1878D44990BD95-2023-2-5,MG-STQFARWCNFZ85VRF7ZRK,41.0250387,29.1066022,4 dk.,"1,3 km",MG-WUCMUKQH4AYLUTRTG8LC,41.0253685,29.094
DD-0926C5E721EC4E33ABEE-2023-2-5,MG-STQFARWCNFZ85VRF7ZRK,41.0250387,29.1066022,7 dk.,"2,3 km",MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136
DD-ED3AC73EFE654453ABDC-2023-2-5,MG-STQFARWCNFZ85VRF7ZRK,41.0250387,29.1066022,13 dk.,"9,1 km",MG-3Y9X0UEV5LLRUAI9TMLQ,41.0443431,29.0453111
DD-AD8191D1B68745D0A2F8-2023-2-5,MG-STQFARWCNFZ85VRF7ZRK,41.0250387,29.1066022,11 dk.,"7,9 km",MG-VCPWSHSGQKT0FTISJRDN,41.0209485,29.0394974
DD-7DDC09306AFB405F9174-2023-2-5,MG-STQFARWCNFZ85VRF7ZRK,41.0250387,29.1066022,16 dk.,"9,0 km",MG-VJEUBK1JZEQGFUY13AYK,41.049788,29.0545406
DD-43A53DF2F1B24DA69200-2023-2-5,MG-STQFARWCNFZ85VRF7ZRK,41.0250387,29.1066022,13 dk.,"9,4 km",MG-SQXXEQ2NDMBM6FYLKIVH,41.025016,29.0188198
DD-889C5ABC22154E459C02-2023-2-5,MG-STQFARWCNFZ85VRF7ZRK,41.0250387,29.1066022,14 dk.,"7,7 km",MG-JMPF7MWR6SCBZIBCECIE,41.0005735,29.0673931
DD-92CA1AE9CD3F492C8FE2-2023-2-5,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,18 dk.,"17,4 km",MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229
DD-1A4AA025075D4312ADFA-2023-2-5,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,12 dk.,"6,5 km",MG-O9ES1GAX0UT0LMEC4ED1,40.982326,29.132531
DD-546FA76B35504FD28604-2023-2-5,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,23 dk.,"19,4 km",MG-EJNHCVEPCM9TCEP7WQT3,40.9901694,29.0239624
DD-945B5E7E17FD43FF813A-2023-2-5,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,25 dk.,"23,8 km",MG-4JCGOHYUHUOCVVHKVKGE,40.9737143,29.0549652
DD-1A4CD9E6347146D59C13-2023-2-5,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,13 dk.,"14,2 km",MG-XYSU2IQIGAPSWURW4RZY,40.98750099999999,29.100184
DD-8B45F3BA1E33478BB8C2-2023-2-5,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,7 dk.,"4,0 km",MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869
DD-3660C932DFCA4CEAA782-2023-2-5,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,14 dk.,"8,0 km",MG-0PAOFFWBA7LHKMQHZU5F,40.9789263,29.117322
DD-34E12A60A1C4415AA973-2023-2-5,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,10 dk.,"5,1 km",MG-8Y7P0IPO1TEELN1HDSZ9,41.0291666,29.2241438
DD-71F898CE7B52494D876F-2023-2-5,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,24 dk.,"22,3 km",MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635
DD-578399589EAF43F5A7C5-2023-2-5,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,24 dk.,"19,2 km",MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672
DD-A2DD5A77941A49429B2A-2023-2-5,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,21 dk.,"14,2 km",MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491
DD-DA5CF1B9344747A8B630-2023-2-5,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,18 dk.,"13,1 km",MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874
DD-43518B2F2E1E428AAE82-2023-2-5,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,21 dk.,"18,1 km",MG-HOSMOXLSEJUNB6YAGKCM,40.98186700000001,29.0576302
DD-00F21E0EC1E04FC487D9-2023-2-5,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,18 dk.,"13,0 km",MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776
DD-3B92D5B149CD47B4ABFA-2023-2-5,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,19 dk.,"17,2 km",MG-VU46JMWBFPWZB2Z6G4IO,41.011559,29.0384443
DD-BBCEF0CA2D2648BAB6C6-2023-2-5,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,15 dk.,"16,0 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
DD-5FFA33C751124FCA8B86-2023-2-5,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,17 dk.,"17,4 km",MG-YAWROOME9WOI7UMDOJBC,40.96451829999999,29.1072718
DD-7803F4F6CE274526909D-2023-2-5,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,18 dk.,"16,6 km",MG-HKDDSLZ7DHNEXPDPO6OX,41.0010389,29.029593
DD-A8F36EA91A9441CE97ED-2023-2-5,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,25 dk.,"20,2 km",MG-FCQILG1RYT2W2HNIYPZC,40.983599,29.0237147
DD-5023C2BD0B5C4DAD85FD-2023-2-5,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,26 dk.,"22,5 km",MG-OFSTOW3XC0I7KLN25IWP,40.899417,29.168842
DD-37A0E28EC1774401BBEF-2023-2-5,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,25 dk.,"21,6 km",MG-PJTPBQMDNFYF13IHOERG,40.908962,29.161173
DD-ADDFBAB8CC2A4B7FB1D5-2023-2-5,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,24 dk.,"21,9 km",MG-X9VCUJWHQBVPQAGDMGXV,40.8888229,29.1874825
DD-709E21F3DC2C4DC7B624-2023-2-5,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,19 dk.,"18,6 km",MG-MXSE2OEBH6HUM4ODCDN3,40.9511543,29.1021923
DD-5538FCD7E42C40C49C44-2023-2-5,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,22 dk.,"20,8 km",MG-E6HEGRWU1J4PBBGLINBN,40.889254,29.2001113
DD-BC53946A48D94CC3A0F0-2023-2-5,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,19 dk.,"16,1 km",MG-IA4YWZI8ZSBHVNYXTU3B,40.9313247,29.2141777
DD-FF84F144C17349E1B04F-2023-2-5,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,21 dk.,"17,0 km",MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943
DD-3D8F079EE97A406D87DB-2023-2-5,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,23 dk.,"23,0 km",MG-VISH8POGEX9TDVOGRACE,40.9227085,29.1342212
DD-4C82EDF7D7604443A333-2023-2-5,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,20 dk.,"19,9 km",MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171
DD-35B69091E9DB4125B9B7-2023-2-5,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,22 dk.,"22,1 km",MG-CYVLXXHQB244PVVXVYU5,40.9331636,29.12641279999999
DD-0E65A3C5C1464EB5A467-2023-2-5,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,21 dk.,"23,9 km",MG-PB1BQVMGF5OMPTYQKXFX,40.9194316,29.1668144
DD-CE3EFE2A63E04AC58C38-2023-2-5,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,12 dk.,"10,1 km",MG-W3FTCGZLAAICT9DQCBSM,41.0326174,29.1135949
DD-94A1209E05AE4C058F12-2023-2-5,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,12 dk.,"9,5 km",MG-STQFARWCNFZ85VRF7ZRK,41.0250387,29.1066022
DD-1BB44B25F0FE46558462-2023-2-5,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,23 dk.,"19,8 km",MG-FPSXQ62YWQZ8GFRXNIUR,40.9191952,29.1641401
DD-C4CF61715D4A44258CDD-2023-2-5,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,24 dk.,"23,4 km",MG-FYEKUDWVT2HT9PHGOHQW,40.9227993,29.1298266
DD-DC2AECCF8EE84ABCAC0C-2023-2-5,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,15 dk.,"13,4 km",MG-0YQN4Q7IEZGB3TKJWO8H,41.024865,29.087227
DD-4227351431AC4F6C829F-2023-2-5,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,13 dk.,"10,7 km",MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136
DD-7B5A71BAB84B4CD392BA-2023-2-5,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,14 dk.,"11,0 km",MG-WUCMUKQH4AYLUTRTG8LC,41.0253685,29.094
DD-10112075C8994794912A-2023-2-5,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,27 dk.,"23,2 km",MG-7O7S0NFPBMDNXTHPC6FW,40.877863,29.23139
DD-94E788245EEE49EBBA99-2023-2-5,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,21 dk.,"15,9 km",MG-LEOVSQ2VO3KGWOCAKQNX,40.967565,29.26595
DD-8A97F51BC92C44EE8F7B-2023-2-5,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,17 dk.,"11,3 km",MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556
DD-49E7DB99E4514BC497CF-2023-2-5,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,27 dk.,"24,1 km",MG-SWNY7GTJBI89E08T4JFL,40.8712304,29.2319842
DD-65083738531C4086BA1E-2023-2-5,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,12 dk.,"9,0 km",MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244
DD-1C75201C3BB341718168-2023-2-5,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,19 dk.,"16,9 km",MG-3Y9X0UEV5LLRUAI9TMLQ,41.0443431,29.0453111
DD-24E4F4F89E8C426E933D-2023-2-5,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,17 dk.,"15,7 km",MG-VCPWSHSGQKT0FTISJRDN,41.0209485,29.0394974
DD-8D86E31C4CC74370BAA4-2023-2-5,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,22 dk.,"16,8 km",MG-VJEUBK1JZEQGFUY13AYK,41.049788,29.0545406
DD-E3FD0D7A388C441C8B7D-2023-2-5,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,17 dk.,"14,6 km",MG-JMPF7MWR6SCBZIBCECIE,41.0005735,29.0673931
DD-856799C83C0144A7A419-2023-2-5,MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775,19 dk.,"17,2 km",MG-SQXXEQ2NDMBM6FYLKIVH,41.025016,29.0188198
DD-03F12126DC5B49BD9A36-2023-2-5,MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136,14 dk.,"13,7 km",MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229
DD-78B33CAF77634D3A8B95-2023-2-5,MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136,13 dk.,"10,2 km",MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869
DD-13E976D2678F4973B167-2023-2-5,MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136,14 dk.,"12,3 km",MG-O9ES1GAX0UT0LMEC4ED1,40.982326,29.132531
DD-BA3F378F229A4F2A8067-2023-2-5,MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136,18 dk.,"15,6 km",MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672
DD-0FF5102B0DC84A74B020-2023-2-5,MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136,15 dk.,"11,5 km",MG-PHFEHG3TXK15NYAUAKJV,41.0187193,29.1921149
DD-3ADC4495D7E0481685DE-2023-2-5,MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136,13 dk.,"10,4 km",MG-0PAOFFWBA7LHKMQHZU5F,40.9789263,29.117322
DD-49D487F2F7414D12B98A-2023-2-5,MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136,17 dk.,"14,6 km",MG-4JCGOHYUHUOCVVHKVKGE,40.9737143,29.0549652
DD-7C7F8715E7F04123B31A-2023-2-5,MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136,16 dk.,"13,2 km",MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635
DD-B71F2EB8D6BC40E59C61-2023-2-5,MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136,18 dk.,"14,6 km",MG-8Y7P0IPO1TEELN1HDSZ9,41.0291666,29.2241438
DD-D3D76FDE8031402DB2A1-2023-2-5,MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136,10 dk.,"9,1 km",MG-XYSU2IQIGAPSWURW4RZY,40.98750099999999,29.100184
DD-C623E9A1A36D401AA23F-2023-2-5,MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136,18 dk.,"13,4 km",MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491
DD-9C4B2A7CEAA54821BED6-2023-2-5,MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136,16 dk.,"13,2 km",MG-EJNHCVEPCM9TCEP7WQT3,40.9901694,29.0239624
DD-2A87F4CE41204A009349-2023-2-5,MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136,15 dk.,"8,4 km",MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776
DD-6E13D23AB19844D89A66-2023-2-5,MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136,15 dk.,"12,3 km",MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874
DD-C27848BA464840F7985D-2023-2-5,MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136,16 dk.,"13,6 km",MG-HOSMOXLSEJUNB6YAGKCM,40.98186700000001,29.0576302
DD-9BB3A0EB011B427188CE-2023-2-5,MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136,11 dk.,"10,9 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
DD-9D538318FDB24BB780F9-2023-2-5,MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136,11 dk.,"8,0 km",MG-VU46JMWBFPWZB2Z6G4IO,41.011559,29.0384443
DD-4903464C4AF94C96AF2E-2023-2-5,MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136,13 dk.,"12,3 km",MG-YAWROOME9WOI7UMDOJBC,40.96451829999999,29.1072718
DD-116EE4DC150E49B18E35-2023-2-5,MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136,19 dk.,"14,2 km",MG-FCQILG1RYT2W2HNIYPZC,40.983599,29.0237147
DD-8E36BECED6CE4A1581EF-2023-2-5,MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136,23 dk.,"21,8 km",MG-OFSTOW3XC0I7KLN25IWP,40.899417,29.168842
DD-4CF5BFBA50DE41428626-2023-2-5,MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136,13 dk.,"11,8 km",MG-HKDDSLZ7DHNEXPDPO6OX,41.0010389,29.029593
DD-F127E9B996394F65A0EE-2023-2-5,MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136,22 dk.,"20,9 km",MG-PJTPBQMDNFYF13IHOERG,40.908962,29.161173
DD-C50ECD0FCEA143FC9B2F-2023-2-5,MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136,26 dk.,"27,5 km",MG-X9VCUJWHQBVPQAGDMGXV,40.8888229,29.1874825
DD-21942F0025264549BCF1-2023-2-5,MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136,23 dk.,"26,3 km",MG-E6HEGRWU1J4PBBGLINBN,40.889254,29.2001113
DD-A9E0689DA5CE427F8CD6-2023-2-5,MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136,19 dk.,"17,9 km",MG-VISH8POGEX9TDVOGRACE,40.9227085,29.1342212
DD-6F6036025BC84DE0A5D0-2023-2-5,MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136,21 dk.,"21,7 km",MG-IA4YWZI8ZSBHVNYXTU3B,40.9313247,29.2141777
DD-181A993ABC744D2DB798-2023-2-5,MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136,15 dk.,"13,5 km",MG-MXSE2OEBH6HUM4ODCDN3,40.9511543,29.1021923
DD-E709872E59DA4C128F84-2023-2-5,MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136,16 dk.,"14,9 km",MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171
DD-343E5C75F95D465BA0A2-2023-2-5,MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136,23 dk.,"19,5 km",MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943
DD-CB0B927D5038467F96ED-2023-2-5,MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136,18 dk.,"17,0 km",MG-CYVLXXHQB244PVVXVYU5,40.9331636,29.12641279999999
DD-03CDEA6F888047609962-2023-2-5,MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136,20 dk.,"19,0 km",MG-FPSXQ62YWQZ8GFRXNIUR,40.9191952,29.1641401
DD-C6BE818BE4A04D8CA0E0-2023-2-5,MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136,28 dk.,"29,6 km",MG-SWNY7GTJBI89E08T4JFL,40.8712304,29.2319842
DD-32806204901244F6866B-2023-2-5,MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136,17 dk.,"18,8 km",MG-PB1BQVMGF5OMPTYQKXFX,40.9194316,29.1668144
DD-11656A433FEF4C078B0F-2023-2-5,MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136,20 dk.,"18,3 km",MG-FYEKUDWVT2HT9PHGOHQW,40.9227993,29.1298266
DD-2279A2C8F493440083B6-2023-2-5,MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136,28 dk.,"27,5 km",MG-7O7S0NFPBMDNXTHPC6FW,40.877863,29.23139
DD-5823FC81F2994F12B858-2023-2-5,MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136,7 dk.,"2,7 km",MG-W3FTCGZLAAICT9DQCBSM,41.0326174,29.1135949
DD-D01FA7335D314296AE9F-2023-2-5,MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136,19 dk.,"20,6 km",MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556
DD-FCBF9FB805544A9DBF3A-2023-2-5,MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136,23 dk.,"21,5 km",MG-LEOVSQ2VO3KGWOCAKQNX,40.967565,29.26595
DD-EFAD306AB1C347859B39-2023-2-5,MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136,9 dk.,"4,5 km",MG-STQFARWCNFZ85VRF7ZRK,41.0250387,29.1066022
DD-D22750019341446E8F22-2023-2-5,MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136,9 dk.,"5,9 km",MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244
DD-F13AD996613946D7BAEE-2023-2-5,MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136,12 dk.,"10,4 km",MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775
DD-0D0D31D364D74C7489C4-2023-2-5,MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136,8 dk.,"2,9 km",MG-0YQN4Q7IEZGB3TKJWO8H,41.024865,29.087227
DD-6932183B8E0E415A8063-2023-2-5,MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136,5 dk.,"1,8 km",MG-WUCMUKQH4AYLUTRTG8LC,41.0253685,29.094
DD-3C4F9749AC7846F3A5D1-2023-2-5,MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136,12 dk.,"7,7 km",MG-3Y9X0UEV5LLRUAI9TMLQ,41.0443431,29.0453111
DD-7A66043F4D434733A9D6-2023-2-5,MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136,9 dk.,"6,6 km",MG-VCPWSHSGQKT0FTISJRDN,41.0209485,29.0394974
DD-0B0269F1626D4CC9A412-2023-2-5,MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136,14 dk.,"6,1 km",MG-VJEUBK1JZEQGFUY13AYK,41.049788,29.0545406
DD-4574EE8B24084F488CEB-2023-2-5,MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136,12 dk.,"6,4 km",MG-JMPF7MWR6SCBZIBCECIE,41.0005735,29.0673931
DD-48E42FE98C084AA9B623-2023-2-5,MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136,12 dk.,"8,0 km",MG-SQXXEQ2NDMBM6FYLKIVH,41.025016,29.0188198
DD-6FF35A20DBA44F848798-2023-2-5,MG-0YQN4Q7IEZGB3TKJWO8H,41.024865,29.087227,14 dk.,"10,7 km",MG-0PAOFFWBA7LHKMQHZU5F,40.9789263,29.117322
DD-64C22A39C05247ED942B-2023-2-5,MG-0YQN4Q7IEZGB3TKJWO8H,41.024865,29.087227,15 dk.,"12,6 km",MG-O9ES1GAX0UT0LMEC4ED1,40.982326,29.132531
DD-20677EF6E8114080BE58-2023-2-5,MG-0YQN4Q7IEZGB3TKJWO8H,41.024865,29.087227,20 dk.,"14,8 km",MG-8Y7P0IPO1TEELN1HDSZ9,41.0291666,29.2241438
DD-C000FB13754E4FB5A457-2023-2-5,MG-0YQN4Q7IEZGB3TKJWO8H,41.024865,29.087227,20 dk.,"15,5 km",MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672
DD-A93291362CFF49B79495-2023-2-5,MG-0YQN4Q7IEZGB3TKJWO8H,41.024865,29.087227,19 dk.,"13,6 km",MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491
DD-E76013A112BF43AEAE35-2023-2-5,MG-0YQN4Q7IEZGB3TKJWO8H,41.024865,29.087227,18 dk.,"14,5 km",MG-4JCGOHYUHUOCVVHKVKGE,40.9737143,29.0549652
DD-9E1751936AF048DFAC97-2023-2-5,MG-0YQN4Q7IEZGB3TKJWO8H,41.024865,29.087227,17 dk.,"13,1 km",MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635
DD-C9919259E9A142499441-2023-2-5,MG-0YQN4Q7IEZGB3TKJWO8H,41.024865,29.087227,16 dk.,"13,9 km",MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229
DD-5619C1F69D2447F2BD5F-2023-2-5,MG-0YQN4Q7IEZGB3TKJWO8H,41.024865,29.087227,16 dk.,"11,7 km",MG-PHFEHG3TXK15NYAUAKJV,41.0187193,29.1921149
DD-1F6C010816BF4C668CC9-2023-2-5,MG-0YQN4Q7IEZGB3TKJWO8H,41.024865,29.087227,14 dk.,"10,4 km",MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869
DD-0B46D8C44B4A476ABE08-2023-2-5,MG-0YQN4Q7IEZGB3TKJWO8H,41.024865,29.087227,11 dk.,"9,3 km",MG-XYSU2IQIGAPSWURW4RZY,40.98750099999999,29.100184
